synthesized_audio_1,generated_audio_url,synthesized_audio_2,target_audio,text_id
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2428_3729_6852_000068_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_00.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2428/83699/83699_0000.flac,3729_6852_000068_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1272_3729_6852_000048_000003.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_01.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1272/128104/128104_0000.flac,3729_6852_000048_000003
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/5536_7021_79759_000004_000005.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_02.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/5536/43358/43358_0000.flac,7021_79759_000004_000005
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6241_1089_134686_000001_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_03.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6241/61943/61943_0000.flac,1089_134686_000001_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1673_2830_3980_000016_000007.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_04.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1673/143396/143396_0000.flac,2830_3980_000016_000007
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1988_5639_40744_000016_000006.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_05.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1988/147956/147956_0000.flac,5639_40744_000016_000006
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3170_1995_1826_000016_000012.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_06.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3170/137482/137482_0000.flac,1995_1826_000016_000012
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2086_3997_180294_000028_000007.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_07.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2086/149214/149214_0000.flac,3997_180294_000028_000007
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_1188_133604_000055_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_08.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,1188_133604_000055_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/7976_7975_280084_000017_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_09.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/7976/105575/105575_0000.flac,7975_280084_000017_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3576_2033_164914_000014_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_10.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3576/138058/138058_0000.flac,2033_164914_000014_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/652_8131_117016_000007_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_11.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/652/129742/129742_0000.flac,8131_117016_000007_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3576_8131_117016_000007_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_12.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3576/138058/138058_0000.flac,8131_117016_000007_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3853_1998_29455_000015_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_13.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3853/163249/163249_0000.flac,1998_29455_000015_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2035_1995_1837_000013_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_14.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2035/147960/147960_0000.flac,1995_1837_000013_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2086_3575_170457_000012_000007.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_15.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2086/149214/149214_0000.flac,3575_170457_000012_000007
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/84_3575_170457_000033_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_16.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/84/121123/121123_0000.flac,3575_170457_000033_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/174_4852_28312_000015_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_17.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/174/168635/168635_0000.flac,4852_28312_000015_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/7850_2961_961_000020_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_18.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/7850/111771/111771_0000.flac,2961_961_000020_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_7018_75789_000001_000003.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_19.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,7018_75789_000001_000003
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1919_2414_128292_000010_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_20.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1919/142785/142785_0000.flac,2414_128292_000010_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6241_2609_169640_000006_000005.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_21.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6241/61943/61943_0000.flac,2609_169640_000006_000005
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2428_7729_102255_000002_000008.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_22.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2428/83699/83699_0000.flac,7729_102255_000002_000008
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/7850_2961_961_000009_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_23.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/7850/111771/111771_0000.flac,2961_961_000009_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1993_1089_134691_000025_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_24.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1993/147149/147149_0000.flac,1089_134691_000025_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/777_4507_16021_000033_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_25.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/777/126732/126732_0000.flac,4507_16021_000033_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1272_4992_23283_000047_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_26.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1272/128104/128104_0000.flac,4992_23283_000047_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2412_4852_28319_000010_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_27.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2412/153947/153947_0000.flac,4852_28319_000010_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3170_908_31957_000023_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_28.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3170/137482/137482_0000.flac,908_31957_000023_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2803_6930_75918_000050_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_29.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2803/154320/154320_0000.flac,6930_75918_000050_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/251_5683_32865_000037_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_30.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/251/118436/118436_0000.flac,5683_32865_000037_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/777_6128_63240_000000_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_31.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/777/126732/126732_0000.flac,6128_63240_000000_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3853_3997_180297_000004_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_32.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3853/163249/163249_0000.flac,3997_180297_000004_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1673_367_130732_000005_000004.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_33.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1673/143396/143396_0000.flac,367_130732_000005_000004
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/777_4852_28319_000025_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_34.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/777/126732/126732_0000.flac,4852_28319_000025_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_4350_10919_000003_000010.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_35.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,4350_10919_000003_000010
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_121_121726_000025_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_36.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,121_121726_000025_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/5338_7176_88083_000018_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_37.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/5338/24615/24615_0000.flac,7176_88083_000018_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1673_8280_266249_000041_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_38.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1673/143396/143396_0000.flac,8280_266249_000041_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/777_5442_41168_000002_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_39.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/777/126732/126732_0000.flac,5442_41168_000002_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/84_4350_9170_000068_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_40.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/84/121123/121123_0000.flac,4350_9170_000068_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/5694_8224_274384_000016_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_41.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/5694/64025/64025_0000.flac,8224_274384_000016_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2902_8555_284447_000018_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_42.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2902/9006/9006_0000.flac,8555_284447_000018_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6313_8131_117016_000044_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_43.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6313/66125/66125_0000.flac,8131_117016_000044_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6345_3080_5032_000009_000003.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_44.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6345/64257/64257_0000.flac,3080_5032_000009_000003
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3536_6829_68769_000063_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_45.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3536/23268/23268_0000.flac,6829_68769_000063_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2412_908_157963_000004_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_46.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2412/153947/153947_0000.flac,908_157963_000004_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3752_4852_28330_000028_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_47.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3752/4943/4943_0000.flac,4852_28330_000028_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6319_4992_41797_000020_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_48.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6319/275224/275224_0000.flac,4992_41797_000020_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_4350_9170_000015_000001.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_49.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,4350_9170_000015_000001
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3081_2033_164916_000005_000019.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_50.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3081/166546/166546_0000.flac,2033_164916_000005_000019
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1462_4198_61336_000000_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_51.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1462/170138/170138_0000.flac,4198_61336_000000_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/84_7975_280057_000021_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_52.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/84/121123/121123_0000.flac,7975_280057_000021_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/8297_1188_133604_000028_000003.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_53.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/8297/275154/275154_0000.flac,1188_133604_000028_000003
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2078_7127_75946_000040_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_54.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2078/142845/142845_0000.flac,7127_75946_000040_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2902_4970_29095_000055_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_55.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2902/9006/9006_0000.flac,4970_29095_000055_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/1919_8280_266249_000115_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_56.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/1919/142785/142785_0000.flac,8280_266249_000115_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/3000_3528_168669_000053_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_57.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/3000/15664/15664_0000.flac,3528_168669_000053_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2902_2033_164914_000010_000004.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_58.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2902/9006/9006_0000.flac,2033_164914_000010_000004
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6241_8188_269288_000014_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_59.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6241/61943/61943_0000.flac,8188_269288_000014_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/251_7902_96592_000077_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_60.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/251/118436/118436_0000.flac,7902_96592_000077_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6295_1995_1837_000012_000002.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_61.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6295/244435/244435_0000.flac,1995_1837_000012_000002
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/777_7127_75946_000033_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_62.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/777/126732/126732_0000.flac,7127_75946_000033_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/2412_2961_961_000025_000006.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_63.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/2412/153947/153947_0000.flac,2961_961_000025_000006
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/5338_7902_96592_000077_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_64.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/5338/24615/24615_0000.flac,7902_96592_000077_000000
https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/6313_2414_128292_000027_000000.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/synthesized_speech/demo_output_65.wav,https://github.com/Tony-Yeh/Voice-Cloning-Audio/raw/main/audios/librispeech-long/dev-clean/6313/66125/66125_0000.flac,2414_128292_000027_000000
